cate,Swedish,Arabic,Norwegian (Bokmål),Romanian,German,Indonesian,French,Russian,Italian,Greek,Finnish,Spanish,Chinese,Polish,English,Czech,Hungarian,Thai,Dutch,Catalan,Mean,Medium,,
674 expedience,-0.021627843,-0.001616098,-0.050988793,5.93E-05,0.29212373,-0.022926932,-0.04549077,-0.002356506,-0.059633933,-0.014060557,-0.078775406,-0.037726495,0.053276356,0.004542653,-0.030333867,-0.008577098,-0.04482524,-0.047198605,-0.05423374,-0.06434897,-0.011735941,-0.0266304,,
675 inexpedience,-0.033788204,0.00920516,-0.056561172,-0.009213579,0.2832959,-0.010240292,-0.058598336,-0.006153011,-0.047774035,-2.06E-05,-0.08258553,-0.02054648,0.056927834,0.009218321,-0.024879796,-0.007275259,-0.045418978,-0.005385816,-0.030386947,-0.033364277,-0.005677255,-0.015393386,,
676 goodness,-0.013138927,-0.00229812,-0.043710236,-0.014076772,0.290327,-0.031313807,-0.041591827,0.003346999,-0.029929873,0.002579052,-0.060791396,-0.021687508,0.060412057,0.009859567,-0.024602467,0.001042757,-0.018077994,-0.037105646,-0.02973174,-0.04577814,-0.002313351,-0.019882751,,
677 badness,-0.002397833,0.002044206,-0.03341715,0.00441228,0.3068216,-0.009059646,-0.03338403,0.004947683,-0.013381721,0.002072451,-0.05701158,0.00109281,0.07838552,0.019905392,0.011340369,0.017574888,-0.015689312,-0.015297527,-0.014832944,-0.03154867,0.011128839,-0.000652512,,
678 perfection,-0.018348591,0.011277822,-0.058690924,-0.002266773,0.30793777,-0.025242183,-0.040416535,-0.002358775,-0.044496473,-0.006632691,-0.06507178,-0.019080441,0.05720936,0.002220062,-0.020369379,0.003055534,-0.021916142,-0.042506993,-0.023718214,-0.052006114,-0.003071073,-0.01972491,,
679 imperfection,-0.02044855,-7.77E-05,-0.04948095,0.004896364,0.29036772,-0.020785667,-0.049861733,0.003244142,-0.040636677,0.002393317,-0.05910589,-0.014207277,0.08569382,0.010801396,-0.017495349,-0.002169635,-0.03220778,-0.025266994,-0.036962897,-0.043033388,-0.000717186,-0.01897195,,
680 cleanness,-0.045166623,-0.003938817,-0.061829325,-0.020457262,0.25875935,-0.055058733,-0.0735314,-0.008073473,-0.07046514,-0.009055221,-0.05529133,-0.049404655,0.025731826,-0.001966429,-0.052768987,-0.028236322,-0.05924303,-0.031451236,-0.05471601,-0.08183783,-0.023900032,-0.047285639,,
681 uncleanness,-0.023996614,0.007396599,-0.057987195,0.004766538,0.2891196,-0.033695586,-0.05711312,0.006747562,-0.030146364,0.016504034,-0.03973127,-0.011940633,0.06039636,0.009419163,-0.024423944,-0.010052965,-0.036732446,-0.011082278,-0.026713232,-0.050771922,-0.001001886,-0.017968624,,
682 health,-0.027317269,0.001693914,-0.048788317,-0.000738225,0.28436083,-0.030424025,-0.053018603,0.010736827,-0.044652358,-0.004239982,-0.06541187,-0.019656004,0.06664238,0.008566215,-0.0227865,-0.003364323,-0.03531072,-0.04115218,-0.029133461,-0.057547502,-0.005577059,-0.025051885,,
683 disease,-0.011263018,-0.005668221,-0.03948093,0.003067638,0.30040592,-0.03361545,-0.048661098,0.010955205,-0.03192991,0.006058573,-0.04831841,-0.023969898,0.04723474,0.014652446,-0.022832654,0.009510868,-0.03321581,-0.022286965,-0.031181835,-0.043465465,-0.000200214,-0.02255981,,
684 salubrity,-0.053418655,-0.023566373,-0.06786496,-0.030701775,0.29476702,-0.065392144,-0.08461999,-0.015436486,-0.07472661,-0.014203633,-0.101055056,-0.07292877,0.030377613,-0.008034168,-0.051433794,-0.017628064,-0.054631703,-0.06358674,-0.05670074,-0.07780462,-0.030429482,-0.054025179,,
685 insalubrity,-0.03063331,-0.001526076,-0.035886236,-0.01898343,0.3382101,-0.037404004,-0.0606534,-0.016780661,-0.035350073,0.010899079,-0.07435174,-0.040339477,0.061806157,0.005274126,-0.016735477,0.009595349,-0.03503798,-0.03392774,-0.026906224,-0.057586767,-0.004815889,-0.028769767,,
686 improvement,-0.031189702,-0.013790849,-0.060863998,-0.02654194,0.2545313,-0.04933869,-0.06678092,-0.001321665,-0.06304882,-0.034976795,-0.074101314,-0.04100503,0.031525742,-0.009272997,-0.040012095,-0.024296427,-0.056491833,-0.057398673,-0.049670264,-0.07132389,-0.024268443,-0.040508563,,
687 deterioration,-0.01156297,-0.000601465,-0.042116284,0.006805801,0.28605026,-0.029906007,-0.04540852,0.014468978,-0.025277259,-0.001422427,-0.042076763,-0.010773393,0.052482136,0.014173409,-0.018524988,0.001511744,-0.023045316,-0.020384097,-0.023607608,-0.042029765,0.001937773,-0.015043979,,
688 restoration,-0.02253931,-0.00499828,-0.05766877,-0.0285973,0.26147127,-0.044988345,-0.07208225,0.000430934,-0.061497133,-0.037273753,-0.068455026,-0.04048169,0.03068872,0.003328753,-0.04374352,-0.02187834,-0.05865464,-0.037499905,-0.047006432,-0.060282074,-0.020586355,-0.038990798,,
689 relapse,-0.001287854,-0.019183548,-0.029534921,0.005044135,0.28571272,0.024195433,-0.04373024,0.018342787,-0.06003462,-0.03294616,-0.040335298,-0.025556441,0.050321497,0.010018876,-0.002962167,0.005107171,-0.027393362,0.055538833,-0.03251152,-0.05122751,0.004378891,-0.011072858,,
690 remedy,-0.06281327,-0.023643017,-0.08367511,-0.058231942,0.2861117,-0.077704474,-0.098275214,-0.031187717,-0.09631975,-0.040434625,-0.10110629,-0.08885015,0.006175156,-0.023776276,-0.08035337,-0.04559961,-0.08374426,-0.06497574,-0.08512774,-0.10753577,-0.048053373,-0.071340107,,
691 bane,-0.01843582,0.016567616,-0.049189445,-0.000373556,0.3550314,-0.036316704,-0.05234492,-0.003199943,-0.01957142,0.012960708,-0.042351257,-0.011002408,0.05454267,0.015384149,-0.02086291,0.000620246,-0.034484547,-0.023301125,-0.036336053,-0.04856677,0.002938496,-0.01900362,,
692 safety,-0.033728756,0.007518939,-0.0663559,-0.014659821,0.27388343,-0.03265176,-0.0490628,-0.008280647,-0.043845803,-0.008450588,-0.08781005,-0.01949703,0.03141372,-0.001193147,-0.021904422,-0.0136357,-0.03950372,-0.036204815,-0.030397968,-0.048159443,-0.012126314,-0.026151195,,
693 danger,-0.014651447,-0.000802387,-0.04879172,-0.003676278,0.2912874,-0.024985429,-0.04966386,-0.003041719,-0.027785365,-0.002450244,-0.070423044,-0.008098504,0.07026726,0.017587123,-0.007817982,0.012529987,-0.028063374,-0.01661365,-0.03483623,-0.03691052,0.000653001,-0.011374976,,
694 refuge,-0.034911007,0.00426673,-0.06561704,-0.012597041,0.26517373,-0.036087994,-0.05347805,-0.012919523,-0.04185482,-0.012167353,-0.075285904,-0.028470743,0.046971917,0.010419042,-0.037657093,-0.014943752,-0.039773874,-0.023525467,-0.04320799,-0.063420035,-0.013454313,-0.031690875,,
695 pitfall,-0.029709786,0.006395648,-0.05196375,-0.002375901,0.30717206,-0.03858864,-0.04603009,-0.004242659,-0.021447765,0.030707717,-0.045081552,-0.005778566,0.006664968,0.012317523,-0.021986663,0.000881975,-0.024904622,-0.010878172,-0.029621862,-0.039694913,-0.000408253,-0.016162969,,
696 warning,-0.037938282,0.005690565,-0.059169002,-0.017448092,0.269994,-0.03803198,-0.054269146,-0.008321447,-0.04867237,-0.02705823,-0.07203926,-0.030224485,0.058105648,-0.004814838,-0.032087795,-0.017296968,-0.061165936,-0.025848286,-0.053104974,-0.056858934,-0.015527991,-0.03115614,,
697 alarm,-0.03695286,0.01069405,-0.07196103,-0.024803668,0.26393715,-0.02436362,-0.051709313,-0.002038983,-0.019150808,0.000691957,-0.05000889,-0.009432069,0.05094029,-0.003691409,-0.023450328,-0.022003435,-0.03934462,-0.005527383,-0.049073003,-0.049959213,-0.007860359,-0.022726882,,
698 preservation,-0.040138546,-0.003205049,-0.06698378,-0.019496221,0.29526615,-0.05600646,-0.06545476,0.011774889,-0.05277019,-0.016874285,-0.072710894,-0.038684994,0.051605497,0.002124893,-0.039213613,-0.010426839,-0.046600122,-0.029856361,-0.036935844,-0.06400379,-0.014929516,-0.037810419,,
699 escape,-0.022620646,0.005946263,-0.052082274,-0.014143947,0.2777871,-0.019204373,-0.043982342,-0.000941922,-0.021096604,-0.020878348,-0.06069325,-0.004590105,0.063071996,0.00712554,-0.005248598,0.005381396,-0.02125569,0.004775651,-0.027067527,-0.03238993,0.000894619,-0.01667416,,
700 deliverance,-0.010721828,0.025537292,-0.05442984,-0.008023419,0.2668587,-0.034997698,-0.04589757,0.024116369,-0.007472676,-0.012396875,-0.04686923,-0.007409058,0.048769236,0.017207304,-0.006249384,0.006405056,-0.019280372,-0.035100088,-0.02451246,-0.031865347,0.002183406,-0.009372624,,
701 preparation,-0.033714045,-0.006664121,-0.06350269,-0.014062299,0.26438966,-0.041876115,-0.056402367,-0.001691638,-0.056877587,-0.012054848,-0.065386094,-0.040352788,0.035594244,0.001230445,-0.039260335,-0.018455664,-0.05880207,-0.02797612,-0.036163986,-0.058260497,-0.016514446,-0.034939016,,
702 nonpreparation,-0.020984126,-0.006242535,-0.045906402,0.002602472,0.29370916,-0.03013295,-0.054323692,0.004689478,-0.0387424,0.012811938,-0.06160172,-0.016405743,0.043927982,0.020162908,-0.013092143,0.000539496,-0.028356459,-0.023458526,-0.020613005,-0.037662297,-0.000953928,-0.018509374,,
703 essay,0.000326551,-0.014198324,-0.04449506,-0.005890648,0.29321074,-0.033694215,-0.07002821,-0.01056955,-0.029629322,-0.015033973,-0.058767743,-0.017012179,0.04342127,-0.004319364,-0.02073458,-0.025660083,-0.044336855,-0.002668347,-0.042282645,-0.05595291,-0.007915772,-0.01887338,,
704 undertaking,-0.018423667,0.000693225,-0.063792884,-0.013197971,0.28774983,-0.05217339,-0.06669704,-0.007756855,-0.034445748,-0.019392867,-0.06424579,-0.02686287,0.04443439,-0.006338159,-0.035594184,-0.019714558,-0.05259432,-0.051703006,-0.044492237,-0.054589324,-0.014956871,-0.030654309,,
705 use,-0.027454816,-0.006761805,-0.06752813,-0.011676814,0.29035002,-0.060409613,-0.06827957,0.00972251,-0.0713465,-0.007782632,-0.068349905,-0.041183285,0.047329582,0.00753538,-0.044367168,-0.023593878,-0.051789295,-0.057245698,-0.04133903,-0.07924913,-0.018670989,-0.041261158,,
706 disuse,-0.0319099,0.004547132,-0.033636447,0.001332718,0.3040102,-0.007764753,-0.048254814,0.02269998,-0.026210558,0.021227255,-0.04675778,-0.003790292,0.06915455,0.019832391,-0.010601292,-0.003849509,-0.036452986,-0.016360369,-0.027308661,-0.022414114,0.006374638,-0.009183023,,
707 misuse,0.009462539,0.03883382,-0.03731539,0.025642347,0.2884312,-0.03692415,-0.04330661,0.033661917,-0.002441675,0.006040595,-0.041317984,-0.003996762,0.04753391,0.026955005,-0.01448759,0.018272536,-0.04354371,0.002894342,-0.00981219,-0.043027826,0.011077716,0.000226334,,
708 action,-0.033572417,-0.012930022,-0.062240086,-0.016235607,0.22758861,-0.04421697,-0.061446346,-0.008968086,-0.058862947,-0.02191945,-0.05330996,-0.042770073,0.04180062,-0.002897339,-0.033612438,-0.020927003,-0.04934057,-0.04479886,-0.045938734,-0.063798316,-0.0204198,-0.038191256,,
709 inaction,-0.013097184,-0.015868485,-0.045796208,-0.003422369,0.29284585,-0.015655192,-0.043728262,0.018109577,-0.025886914,-0.002335876,-0.057574242,-0.010440709,0.045724403,0.01038309,-0.018322526,-0.004786602,-0.03730654,-0.025109917,-0.0197561,-0.036741532,-0.000438287,-0.015761839,,
710 activity,-0.017120605,-0.002674184,-0.06178054,-0.012514765,0.2875481,-0.032286976,-0.05350676,4.31E-05,-0.04613897,-0.012383367,-0.058335412,-0.027874539,0.054909892,0.006692703,-0.020056956,-0.002361612,-0.041857608,-0.025746724,-0.035042845,-0.05021993,-0.0075354,-0.02290184,,
711 inactivity,-0.016457317,-0.00557381,-0.051275503,-0.003383778,0.29499567,-0.023498824,-0.057198502,0.00042804,-0.036084328,-0.005547592,-0.057250477,-0.02052848,0.05563761,0.010467787,-0.023872614,-0.003044854,-0.03155113,-0.011308424,-0.036905345,-0.045479946,-0.003371591,-0.018492899,,
712 haste,-0.011266136,-0.005231822,-0.049407996,-0.00029832,0.30901057,-0.026351929,-0.05020385,0.003157015,-0.036977373,0.003247677,-0.047912396,-0.023980722,0.064053684,0.006421652,-0.015994426,-0.004452392,-0.036300197,-0.009053472,-0.025174297,-0.044879697,-7.97E-05,-0.013630281,,
713 leisure,-0.016696306,-0.020413036,-0.04276099,0.007558103,0.28933114,-0.021570481,-0.046815015,0.011985875,-0.041138805,-0.007409028,-0.058832344,-0.040481463,0.035999686,0.012300952,-0.01799185,-0.000302482,-0.027216837,-0.024415135,-0.017772762,-0.043659367,-0.003515007,-0.019202443,,
714 exertion,-0.011859232,-0.0062068,-0.061051693,-0.015911827,0.26858884,-0.030565288,-0.06912321,0.00565077,-0.05789258,-0.023031363,-0.048772253,-0.03934009,0.032720175,-0.00890214,-0.032532953,-0.016231162,-0.050114244,-0.03490627,-0.037419498,-0.06344431,-0.015017256,-0.031549121,,
715 repose,-0.025725756,0.014745806,-0.050752055,0.003509377,0.30709636,-0.013465264,-0.0462512,0.011653957,-0.02853988,-0.021746194,-0.040855672,-0.022778204,0.045232315,0.008908322,-0.016264362,-0.003755708,-0.029780699,-0.024074055,-0.03375636,-0.035915405,-0.000125734,-0.022262199,,
716 fatigue,-0.001520164,0.005717566,-0.0403854,0.006970136,0.29319966,-0.021262616,-0.055034973,0.00680067,-0.033413876,-0.004215111,-0.023427436,-0.014840385,0.067029655,0.010400869,-0.016087268,0.008559115,-0.034230992,-0.013900285,-0.030097451,-0.034991153,0.003763528,-0.014370335,,
717 refreshment,-0.0168703,-0.004884329,-0.054576397,-0.02055403,0.28039294,-0.045024127,-0.06875221,-0.014834594,-0.043079592,-0.03626896,-0.0543018,-0.040568348,0.028071236,-0.003165245,-0.036958173,-0.015016496,-0.061009504,-0.0417552,-0.05022985,-0.0505255,-0.017495524,-0.038763261,,
718 agent,-0.106687255,-0.034512192,-0.109445766,-0.09849894,0.19742265,-0.094927594,-0.1172472,-0.11669711,-0.125604,-0.119778916,-0.13596211,-0.10099971,0.01202337,-0.09689417,-0.1109891,-0.12579519,-0.11366627,-0.076466806,-0.10603142,-0.11940258,-0.085008015,-0.108066511,,
719 workshop,-0.07662496,-0.035107937,-0.1041717,-0.0509337,0.24289441,-0.10335089,-0.094292544,-0.04350407,-0.09590832,-0.025843486,-0.09158463,-0.08110214,0.01320985,-0.02716523,-0.0923917,-0.06647501,-0.0845581,-0.058024798,-0.10014363,-0.09838169,-0.053673014,-0.07886355,,
720 conduct,-0.026571237,-0.010169951,-0.06526324,-0.014342184,0.22544158,-0.045881305,-0.06486782,-0.00315449,-0.055745274,-0.01676869,-0.063112624,-0.051411204,0.027480755,6.10E-07,-0.043141313,-0.026017867,-0.062235665,-0.048595555,-0.04514933,-0.07429949,-0.023190215,-0.044145322,,
721 direction,-0.043700013,0.00253358,-0.06501541,-0.027689293,0.23007008,-0.052798927,-0.07121016,-0.010910341,-0.06982541,-0.028361298,-0.069940396,-0.07114982,0.040794507,-0.022259545,-0.051865224,-0.027054863,-0.060347673,-0.056642104,-0.05285196,-0.07679038,-0.029250733,-0.052332076,,
722 director,-0.06508149,0.000173941,-0.07820943,-0.07235701,0.30948195,-0.064512625,-0.08248422,-0.08212574,-0.089019515,-0.08326317,-0.10229896,-0.06951299,0.025887579,-0.07300703,-0.06406303,-0.061234966,-0.084917,-0.04065637,-0.081094824,-0.0825429,-0.04704189,-0.07268202,,
723 advice,-0.030202627,-0.000268361,-0.058051907,-0.030960105,0.27240336,-0.03392766,-0.06232778,-0.015107834,-0.06182582,-0.039236993,-0.07708467,-0.057173144,0.050295237,-0.008524248,-0.033835914,-0.025811566,-0.06941501,-0.042472485,-0.045208387,-0.07337511,-0.022105551,-0.036582327,,
724 council,-0.03657877,0.018964564,-0.056221027,-0.033479147,0.22785982,-0.05368788,-0.060242336,-0.010689791,-0.0599926,-0.028529901,-0.06847612,-0.04739679,0.010035181,-0.018849079,-0.040379837,-0.023099853,-0.061897177,-0.059110854,-0.053664718,-0.0654963,-0.026046631,-0.043888314,,
725 precept,-0.02760639,-0.009412711,-0.06454659,-0.022878509,0.23342347,-0.058979563,-0.05079676,-0.021866089,-0.075438954,-0.013462414,-0.08350787,-0.04721201,0.059738886,-0.006126185,-0.044075143,-0.048794795,-0.04258187,-0.034606565,-0.066948935,-0.07558024,-0.025062962,-0.043328507,,
726 skill,-0.023665931,-0.008602659,-0.061987765,-0.025940679,0.2838372,-0.05113438,-0.060240664,-0.005674548,-0.068298034,-0.020859422,-0.06642744,-0.04535248,0.050944816,-0.004991135,-0.03596425,-0.016283996,-0.05343042,-0.05243215,-0.04424858,-0.06632156,-0.018853704,-0.040106415,,
727 unskillfulness,-0.008468186,0.008608613,-0.05174127,-0.003003409,0.2910006,-0.01557722,-0.046611395,0.003589226,-0.0310506,0.011501415,-0.06759755,-0.011349187,0.07431348,0.013792715,-0.009170496,-0.000527153,-0.028167203,-0.007182991,-0.02990734,-0.038166795,0.002714263,-0.008819341,,
728 proficient,-0.0514966,-0.002397242,-0.08172147,-0.08744014,0.29417983,-0.078409195,-0.077694595,-0.08214591,-0.06969619,-0.09376473,-0.09750933,-0.059103087,0.052840658,-0.06626441,-0.056053706,-0.068738826,-0.061478764,-0.014425613,-0.081620656,-0.08846987,-0.043570492,-0.069217508,,
729 bungler,-0.026869122,0.007741451,-0.06479998,-0.023638673,0.28620735,-0.055613935,-0.046480805,0.002724895,-0.043182544,-0.016626846,-0.049700934,-0.026801804,0.024711983,4.50E-05,-0.040803265,-0.04562778,-0.040970065,-0.026736915,-0.046340548,-0.047859356,-0.014031095,-0.033836194,,
730 cunning,-0.015279875,0.00472342,-0.053300478,-0.01100015,0.30142018,-0.030346425,-0.040961444,0.003746913,-0.038340624,-0.010840019,-0.05092165,-0.027237648,0.07339748,0.006461728,-0.0194523,0.002017186,-0.032907557,-0.023945054,-0.028412074,-0.06188537,-0.002653188,-0.021698677,,
731 artlessness,0.003181524,-0.014019656,-0.029326702,0.012916595,0.30332673,-0.014662322,-0.037864953,0.010486341,-0.0319615,-0.000568316,-0.06811689,0.008610913,0.08559014,0.018219154,0.002188455,0.013956625,-0.0062547,-0.015218668,-0.02935505,-0.024541393,0.009329316,-0.003411508,,
732 difficulty,-0.015745662,0.00460733,-0.049461864,-0.007978749,0.294583,-0.028028825,-0.05634716,-0.002213463,-0.039107084,-0.005144313,-0.055893905,-0.015920643,0.06633251,0.005303773,-0.02245601,-0.006335024,-0.032995082,-0.002190832,-0.031072373,-0.044736512,-0.002240044,-0.015833153,,
733 facility,-0.013075369,-0.00945161,-0.052624896,-0.025925664,0.27559432,-0.03725781,-0.058852464,0.014605873,-0.056119807,-0.009738765,-0.073079996,-0.028183784,0.055081222,-0.001849506,-0.034059554,-0.004096643,-0.032678742,-0.028562276,-0.03325916,-0.055054244,-0.010429444,-0.02837303,,
734 hindrance,-0.014106277,0.004940234,-0.05608543,0.00142752,0.28296092,-0.023386057,-0.05525767,0.003399272,-0.045868114,-0.014827866,-0.055465724,-0.017852651,0.07152973,0.001367669,-0.033824895,-0.007676932,-0.03755967,-0.027698727,-0.03355469,-0.05174184,-0.00546406,-0.020619354,,
735 aid,-0.008984475,-0.002522513,-0.040147077,0.000305334,0.2767083,-0.032937057,-0.04488031,0.012970356,-0.03690856,-0.007659406,-0.053411815,-0.018969966,0.051430788,0.014505128,-0.019983288,-0.00712587,-0.033186685,-0.046602923,-0.009720259,-0.03818348,-0.002265189,-0.014345113,,
736 opposition,0.009316237,0.009001032,-0.029534442,0.028812226,0.3100131,-0.000106469,-0.025359705,0.027156508,-0.012527952,0.009788439,-0.04352623,0.005024928,0.09247518,0.031267412,0.007807791,0.021531373,-0.025843851,-0.011160669,-0.005426846,-0.011852729,0.019342767,0.00641636,,
737 cooperation,-0.011958333,0.017159704,-0.038906734,-0.003333039,0.26608363,-0.032520413,-0.03864426,0.01300915,-0.04791605,0.006998108,-0.044272378,-0.023260413,0.06467716,0.012326312,-0.02517889,0.003372125,-0.034780633,-0.02504707,-0.022437064,-0.040740486,-0.000268479,-0.022848739,,
738 opponent,0.012189073,0.01404183,-0.012838642,-0.010016585,0.25589764,0.013862718,-0.045903705,-0.03633551,-0.040012807,-0.03262824,-0.08519684,-0.03021451,0.08136165,-0.04101113,-0.014316715,0.000683409,-0.028111314,-0.04425186,-0.009734597,-0.0298215,-0.004117882,-0.021214015,,
739 auxiliary,-0.028834043,-0.013493171,-0.047666397,-0.036323227,0.24674979,-0.035772834,-0.051494088,-0.04285451,-0.060945015,-0.046857394,-0.073781155,-0.03708878,0.072447896,-0.021777412,-0.033344254,-0.037135817,-0.052219383,-0.021890836,-0.040226318,-0.05644569,-0.020947632,-0.037112299,,
740 party,-0.002944412,0.026801484,-0.03472351,0.000611421,0.2547684,-0.03970977,-0.04295048,0.012984042,-0.038006283,0.018766534,-0.028242076,-0.013011876,0.05590719,0.012321259,-0.022262558,0.000874754,-0.033953656,-0.031159356,-0.023269115,-0.029095463,0.002185326,-0.017637217,,
741 discord,0.0104741,0.012114425,-0.02855477,0.03022497,0.2997747,-0.012099965,-0.031837676,0.027392514,-0.007278904,0.007224849,-0.029661655,-0.000263277,0.090406395,0.018651165,0.004405981,0.01265871,-0.016463615,-0.003150684,-0.003417829,-0.008743336,0.018592805,0.002071352,,
742 concord,0.009658071,0.017965889,-0.02051601,0.025808802,0.28309745,-0.018434243,-0.028481117,0.01571917,-0.011802483,0.003409837,-0.036521748,-0.003932271,0.07777443,0.019033358,0.00394517,0.011510432,-0.02472557,-0.018392956,-0.016433498,-0.0095584,0.013956216,-0.000261217,,
